text,label,answer
"মেরি ৪২৫ ম্যাগাজিন এবং ২৭৫ সংবাদপত্র বিক্রি করেছেন তাঁর বিক্রি হওয়া মোট পাঠ্য সামগ্রীর সংখ্যা কত?","add","৭০০"
"বেড়ার উপর ১২ টি পাখি আছে। আরও ৪ টি পাখি বেড়ার উপর এসে বসলো। বেড়াতে মোট কত পাখি আছে?","add","২০"
"২২ ছেলে জলে নেমে গেছে। আরও ১৩ টি ছেলে জলে নেমেছে। জলে কয়টা ছেলে নামলো?","add","৩৫"
"১৩ টি হাঁস একটি হ্রদে সাঁতার কাটছে। তাদের সাথে যোগ দিতে আরও ২০ টি হাঁস আসে। হ্রদে কয়টি হাঁস সাঁতার কাটছে?","add","৩৩"
"৩০ টি কুকুর ঘেউ ঘেউ করছে। আরও ১০;টি কুকুর ঘেউ ঘেউ শুরু করে। মোট কটা কুকুর ঘেউ ঘেউ করছে?","add","৪০"
"ববি ২৬ টুকরো লজেন্স খেয়েছে। তারপরে তিনি আরও ১৭ টি লজেন্স খেয়েছিলেন। ববি মোট কত টুকরো লজেন্স খেয়েছে?","add","৪৩"
"স্যান্ডির ২৬ টি পোষা মাছ ছিল। তিনি আরও ৬ টি মাছ কিনেছিলেন। স্যান্ডির এখন কত পোষা মাছ আছে?","add","৩২"
"চয়ন ৪৭ টি বেলুন ফোলাল। তারপরে তিনি আরও 13 টি বেলুন ফোলাল ।এখন চয়নের কতগুলি বেলুন রয়েছে?","add","৬০"
"আমাদের ক্লাস লাইব্রেরি থেকে ৫৪ টি বই পেয়েছে। তারপরে আমরা লাইব্রেরি থেকে আরও ২৩ টি বই পেয়েছি। লাইব্রেরি থেকে আমাদের ক্লাস মোট কতগুলি বই পেয়েছে?","add","৭৭"
"টেসার ৪ টি আপেল রয়েছে। অনিতা ওকে আরও ৫ টি দিয়েছে। কেক তৈরি করতে তার আরও ১০ টি আপেল দরকার। তার কি কেক   বানানোর মতো পর্যাপ্ত পরিমাণ আপেল আছে?","add","৯"
"মোলির জন্মদিনের কেকে ১৪ টি মোমবাতি ছিল। তিনি বড় হয়েছেন এবং তার জন্মদিনের কেক এ আরও ৬ টি বেশি পেয়েছিলেন। মোলির বয়স এখন কত?","add","২০"
"জুঁই রাতের খাবারের আগে ২২ টি গাজর এবং রাতের খাবারের পরে আরও ১৫ টি খেয়েছিল। সে মোট কয়টা গাজর খেয়েছে?","add","৩৭"
"শোভনা তার বালতিটি ৫ লিটার জল দিয়ে পূর্ণ করেছে। যদি সে তার বালতিটি পূরণের জন্য আরও ১২ লিটার জল যোগ করে তবে তার কাছে কত লিটার জল রয়েছে?","add","১৭"
"এশার পেন্সিলটি ১২ সেমি লম্বা। যদি সে অন্য পেন্সিল পায় যা 12 সেমি লম্বা হয় তবে উভয় পেন্সিল মোট কত সেমি লম্বা?","add","২৪"
"ইসাবেলার চুল ১৮ মিটার লম্বা। যদি তার চুল আরও ৪ মিটার বড় হয় ,তবে তার চুল কত মিটার লম্বা?","add","২২"
"সুপর্ণার ১৭ টি বিড়াল রয়েছে। মিঃ সুভাষ তাকে আরও ১৪ টি বিড়াল দিয়েছেন। মিসেস সুপর্ণার এখন মোট কতগুলি বিড়াল আছে?","add","৩১"
"সুপর্ণার ২২ টি মাছ আছে। তার বোন তাকে আরও ৪৭ টি মাছ দিয়েছে। তার এখন কতটি মাছ আছে?","add","৬৯"
"মিসেস হাঁসদা তার ২ টি কুকুরের জন্য ৩টি করে হার্ট বিস্কুট কিনে দিতে চান তবে তাকে কুকুরগুলির জন্য কত বিস্কুট কিনতে হবে?","multiply","৬"
"কেশবের ৮৭ টি মার্বেল ছিল। তিনি ডিলানকে ৮ টি মার্বেল দিয়েছিলেন। সে কয়টি রেখে গেছে?","subtract","৭৯"
"বেনু মাইকেলকে ১৮ টি মাছ দিয়েছে। এখন মাইকেলের কাছে ৪৯ টি মাছ আছে। প্রথমে তার কতগুলি মাছ আছে?","subtract","৩১"
"আলেয়ার ১২৯ গুলি বিস্কুট ছিল। আয়েষার ১৪০ টি রয়েছে। আলেয়ার চেয়ে আয়েষার আরও কত বিস্কুট রয়েছে?","subtract","১১"
