"রুবি ১৫০টি পেন্সিল কিনল। পরে ৫০টি বন্ধুকে দিল। এখন কতটি আছে?",subtract,১০০
"রুবি ৭০টি পেন্সিল কিনল। পরে ২০টি বন্ধুকে দিল। এখন কতটি আছে?",subtract,৫০
"নিশার কাছে ১২টি বই ছিল। সে ৪টি লাইব্রেরিতে দান করল। এখন কতটি আছে?",subtract,৮
"রফিকের কাছে ১৫টি কলা আছে। মামা তাকে আরও ৫টি দিল। মোট কতটি?",add,২০
"লিলার কাছে ৮টি গোলাপ আছে। বাবা তার জন্য আরও ৭টি এনে দিল। এখন কতটি?",add,১৫
"রাহিমের কাছে ২০ টাকা আছে। বাবা তাকে আরও ৩০ টাকা দিল। এখন তার কাছে কত টাকা?",add,৫০
"তানিয়ার কাছে ১০টি কলম আছে। সে আরও ১৫টি কিনল। এখন তার কাছে কতটি কলম?",add,২৫
"রুবেলের কাছে ৪০ টাকা আছে। সে আরও ২০ টাকা পেল। এখন তার কাছে কত টাকা?",add,৬০
"মিতার কাছে ১২টি আপেল আছে। তার মা আরও ৮টি দিলেন। এখন কতটি আপেল আছে?",add,২০
"রুমির কাছে ২৫টি চকোলেট আছে। সে আরও ১৫টি পেল। এখন তার কাছে কতটি চকোলেট?",add,৪০
"শিলার কাছে ১৮টি বই আছে। সে আরও ৭টি বই কিনল। এখন তার কাছে কতটি বই?",add,২৫
"রুবি ৩০ টাকা পেয়েছে। সে আরও ২০ টাকা পেয়েছে। এখন তার কাছে কত টাকা?",add,৫০
"রাহিমের কাছে ৫০টি মার্বেল আছে। সে আরও ২৫টি মার্বেল পেল। এখন তার কাছে কতটি মার্বেল?",add,৭৫
"মরিয়মের কাছে ১০টি পেন্সিল আছে। সে আরও ৫টি পেল। এখন তার কাছে কতটি পেন্সিল?",add,১৫
"তানিয়ার কাছে ৬টি গোলাপ আছে। তার বাবা আরও ৪টি গোলাপ দিলেন। এখন তার কাছে কতটি গোলাপ?",add,১০
"একটি ঝুড়িতে ১২টি কমলা আছে। আরো ৮টি কমলা রাখা হলো। এখন মোট কতটি কমলা?",add,২০
"রুবেলের কাছে ৩০ টাকা আছে। সে আরও ১৫ টাকা পেল। এখন তার কাছে কত টাকা?",add,৪৫
"মিতার কাছে ২০টি আপেল আছে। তার মা আরও ১০টি দিলেন। এখন কতটি আপেল আছে?",add,৩০
"রুমির কাছে ১৫টি চকোলেট আছে। সে আরও ৫টি পেল। এখন তার কাছে কতটি চকোলেট?",add,২০
"শিলার কাছে ২২টি বই আছে। সে আরও ৮টি বই কিনল। এখন তার কাছে কতটি বই?",add,৩০
"রুবি ৪০ টাকা পেয়েছে। সে আরও ৩০ টাকা পেয়েছে। এখন তার কাছে কত টাকা?",add,৭০
"রাহিমের কাছে ৬০টি মার্বেল আছে। সে আরও ৩০টি মার্বেল পেল। এখন তার কাছে কতটি মার্বেল?",add,৯০
"মরিয়মের কাছে ১৫টি পেন্সিল আছে। সে আরও ১০টি পেল। এখন তার কাছে কতটি পেন্সিল?",add,২৫
"তানিয়ার কাছে ৫টি গোলাপ আছে। তার বাবা আরও ৫টি গোলাপ দিলেন। এখন তার কাছে কতটি গোলাপ?",add,১০
"একটি ঝুড়িতে ২০টি কমলা আছে। আরো ১৫টি কমলা রাখা হলো। এখন মোট কতটি কমলা?",add,৩৫
"রুবেলের কাছে ৫০ টাকা আছে। সে আরও ২৫ টাকা পেল। এখন তার কাছে কত টাকা?",add,৭৫
"মিতার কাছে ৩০টি আপেল আছে। তার মা আরও ২০টি দিলেন। এখন কতটি আপেল আছে?",add,৫০
"রুমির কাছে ২০টি চকোলেট আছে। সে আরও ১০টি পেল। এখন তার কাছে কতটি চকোলেট?",add,৩০
"শিলার কাছে ৩০টি বই আছে। সে আরও ২০টি বই কিনল। এখন তার কাছে কতটি বই?",add,৫০
"রুবি ৬০ টাকা পেয়েছে। সে আরও ৪০ টাকা পেয়েছে। এখন তার কাছে কত টাকা?",add,১০০
"রাহিমের কাছে ৭০টি মার্বেল আছে। সে আরও ৩০টি মার্বেল পেল। এখন তার কাছে কতটি মার্বেল?",add,১০০
"মরিয়মের কাছে ২০টি পেন্সিল আছে। সে আরও ১৫টি পেল। এখন তার কাছে কতটি পেন্সিল?",add,৩৫
"তানিয়ার কাছে ৮টি গোলাপ আছে। তার বাবা আরও ৭টি গোলাপ দিলেন। এখন তার কাছে কতটি গোলাপ?",add,১৫
"একটি ঝুড়িতে ২৫টি কমলা আছে। আরো ১০টি কমলা রাখা হলো। এখন মোট কতটি কমলা?",add,৩৫
"রুবেলের কাছে ৪০ টাকা আছে। সে আরও ২০ টাকা পেল। এখন তার কাছে কত টাকা?",add,৬০
"মিতার কাছে ১৫টি আপেল আছে। তার মা আরও ৫টি দিলেন। এখন কতটি আপেল আছে?",add,২০
"রুমির কাছে ১০টি চকোলেট আছে। সে আরও ৫টি পেল। এখন তার কাছে কতটি চকোলেট?",add,১৫
"শিলার কাছে ১২টি বই আছে। সে আরও ৮টি বই কিনল। এখন তার কাছে কতটি বই?",add,২০
"রুবি ২০ টাকা পেয়েছে। সে আরও ৩০ টাকা পেয়েছে। এখন তার কাছে কত টাকা?",add,৫০
"রাহিমের কাছে ৩০টি মার্বেল আছে। সে আরও ২০টি মার্বেল পেল। এখন তার কাছে কতটি মার্বেল?",add,৫০
"মরিয়মের কাছে ৫টি পেন্সিল আছে। সে আরও ৫টি পেল। এখন তার কাছে কতটি পেন্সিল?",add,১০
"তানিয়ার কাছে ৪টি গোলাপ আছে। তার বাবা আরও ৬টি গোলাপ দিলেন। এখন তার কাছে কতটি গোলাপ?",add,১০
"একটি ঝুড়িতে ১৫টি কমলা আছে। আরো ৫টি কমলা রাখা হলো। এখন মোট কতটি কমলা?",add,২০
"রুবেলের কাছে ২০ টাকা আছে। সে আরও ১৫ টাকা পেল। এখন তার কাছে কত টাকা?",add,৩৫
"মিতার কাছে ১০টি আপেল আছে। তার মা আরও ৫টি দিলেন। এখন কতটি আপেল আছে?",add,১৫
"রুমির কাছে ৫টি চকোলেট আছে। সে আরও ৫টি পেল। এখন তার কাছে কতটি চকোলেট?",add,১০
"শিলার কাছে ৮টি বই আছে। সে আরও ৭টি বই কিনল। এখন তার কাছে কতটি বই?",add,১৫
"রুবি ৩০ টাকা পেয়েছে। সে আরও ২০ টাকা পেয়েছে। এখন তার কাছে কত টাকা?",add,৫০
